subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle,cancellation_reason
4356,4183,4,2023-08-07,,active,yearly,
4357,4184,4,2023-09-03,2024-06-30,canceled,yearly,other
4358,4185,1,2024-04-20,,active,monthly,
4359,4186,4,2023-02-17,,active,yearly,
4360,4187,4,2024-05-26,,active,yearly,
4361,4188,3,2024-06-24,,active,monthly,
4362,4189,1,2023-09-13,,active,monthly,
4363,4190,1,2023-02-28,,active,monthly,
4364,4191,2,2023-07-02,,active,monthly,
4365,4192,1,2023-08-16,,active,monthly,
4366,4193,2,2023-10-29,,active,monthly,
4367,4194,4,2024-01-07,,active,yearly,
4368,4195,1,2023-01-09,,active,monthly,
4369,4196,2,2023-11-02,2024-01-02,canceled,monthly,price
4370,4197,1,2024-05-10,2024-06-30,canceled,monthly,price
4371,4198,1,2024-04-19,,active,monthly,
4372,4199,2,2023-04-21,2024-03-21,canceled,monthly,features
4373,4200,1,2024-06-11,2024-06-30,canceled,monthly,competitor
4374,4201,4,2024-02-16,,active,yearly,
4375,4202,3,2024-04-19,2024-06-30,canceled,monthly,price
4376,4203,4,2023-10-08,,active,yearly,
4377,4204,1,2024-01-14,2024-06-30,canceled,monthly,other
4378,4205,1,2023-10-05,2024-05-05,canceled,monthly,features
4379,4206,1,2023-07-21,2023-10-21,canceled,monthly,competitor
4380,4207,2,2023-01-13,2023-03-13,canceled,monthly,price
4381,4208,2,2023-08-16,,active,monthly,
4382,4209,1,2023-03-25,,active,monthly,
4383,4210,4,2024-03-05,,active,yearly,
4384,4211,1,2024-02-23,,active,monthly,
4385,4212,4,2023-03-26,2024-02-26,canceled,yearly,competitor
4386,4213,1,2023-10-16,,active,monthly,
4387,4214,1,2023-03-22,2023-04-22,canceled,monthly,features
4388,4215,3,2023-01-13,2023-03-13,canceled,monthly,price
4389,4216,3,2024-04-12,2024-06-30,canceled,monthly,competitor
4390,4217,4,2023-12-30,2024-05-30,canceled,yearly,price
4391,4218,1,2023-06-03,,active,monthly,
4392,4219,1,2023-12-08,,active,monthly,
4393,4220,4,2024-05-07,2024-06-30,canceled,yearly,features
4394,4221,4,2023-08-04,2023-12-04,canceled,yearly,features
4395,4222,4,2023-07-10,,active,yearly,
4396,4223,1,2023-08-20,2023-09-20,canceled,monthly,price
4397,4224,1,2023-01-30,,active,monthly,
4398,4225,2,2023-07-11,2024-04-11,canceled,monthly,competitor
4399,4226,1,2024-06-24,,active,monthly,
4400,4227,2,2023-06-01,2024-01-01,canceled,monthly,competitor
4401,4228,1,2023-08-06,2023-10-06,canceled,monthly,competitor
4402,4229,1,2023-03-05,,active,monthly,
4403,4230,2,2023-06-09,2023-07-09,canceled,monthly,other
4404,4231,3,2023-12-28,,active,monthly,
4405,4232,4,2023-08-15,,active,yearly,
4406,4233,4,2024-04-14,2024-06-14,canceled,yearly,other
4407,4234,2,2023-06-01,2023-10-01,canceled,monthly,other
4408,4235,1,2023-06-01,,active,monthly,
4409,4236,1,2024-06-05,,active,monthly,
4410,4237,1,2023-07-06,,active,monthly,
4411,4238,4,2024-05-19,,active,yearly,
4412,4239,1,2024-01-13,2024-03-13,canceled,monthly,price
4413,4240,3,2024-06-22,,active,monthly,
4414,4241,1,2024-04-12,2024-06-30,canceled,monthly,features
4415,4242,2,2024-06-12,2024-06-30,canceled,monthly,price
4416,4243,4,2023-06-12,2024-06-12,canceled,yearly,price
4417,4244,2,2023-01-22,2023-11-22,canceled,monthly,features
4418,4245,1,2023-05-10,2024-02-10,canceled,monthly,price
4419,4245,1,2024-03-03,2024-06-30,canceled,monthly,other
4420,4246,4,2023-04-26,,active,yearly,
4421,4247,2,2024-03-17,2024-06-30,canceled,monthly,price
4422,4248,1,2024-05-30,2024-06-30,canceled,monthly,competitor
4423,4249,2,2023-02-23,,active,monthly,
4424,4250,2,2023-04-07,2023-06-07,canceled,monthly,price
4425,4251,2,2023-06-30,,active,monthly,
4426,4252,1,2024-03-13,2024-06-30,canceled,monthly,other
4427,4253,1,2023-12-17,2024-06-17,canceled,monthly,features
4428,4254,1,2024-01-07,2024-06-07,canceled,monthly,competitor
4429,4255,4,2023-07-28,2024-06-28,canceled,yearly,other
4430,4256,1,2023-06-09,,active,monthly,
4431,4257,2,2024-03-19,2024-06-30,canceled,monthly,competitor
4432,4258,1,2023-06-28,,active,monthly,
4433,4259,1,2023-07-11,,active,monthly,
4434,4260,2,2024-05-06,,active,monthly,
4435,4261,1,2023-12-26,,active,monthly,
4436,4262,1,2023-06-03,,active,monthly,
4437,4263,4,2023-02-01,,active,yearly,
4438,4264,3,2023-05-10,,active,monthly,
4439,4265,1,2024-04-28,,active,monthly,
4440,4266,1,2024-06-28,,active,monthly,
4441,4267,2,2023-04-05,2023-12-05,canceled,monthly,features
4442,4268,4,2023-03-15,2023-05-15,canceled,yearly,other
4443,4269,1,2024-02-08,2024-04-08,canceled,monthly,features
4444,4270,1,2023-09-18,,active,monthly,
4445,4271,1,2023-12-28,2024-03-28,canceled,monthly,price
4446,4272,2,2023-02-22,,active,monthly,
4447,4273,1,2023-12-21,,active,monthly,
4448,4274,4,2024-04-12,,active,yearly,
4449,4275,1,2024-03-04,,active,monthly,
4450,4276,3,2023-03-20,2023-05-20,canceled,monthly,other
4451,4277,4,2023-12-17,,active,yearly,
4452,4278,3,2023-01-24,,active,monthly,
4453,4279,3,2023-09-29,,active,monthly,
4454,4280,4,2023-03-12,,active,yearly,
4455,4281,1,2023-07-20,,active,monthly,
4456,4282,1,2023-10-22,,active,monthly,
4457,4283,3,2023-01-05,,active,monthly,
4458,4284,1,2024-05-04,,active,monthly,
4459,4285,1,2023-04-16,2023-07-16,canceled,monthly,competitor
4460,4286,2,2024-06-27,2024-06-30,canceled,monthly,competitor
4461,4287,1,2023-07-18,2024-06-30,canceled,monthly,features
4462,4288,3,2023-10-06,,active,monthly,
4463,4289,1,2024-03-06,,active,monthly,
4464,4290,1,2024-01-10,,active,monthly,
4465,4291,3,2024-01-11,2024-06-30,canceled,monthly,competitor
4466,4292,4,2023-08-21,,active,yearly,
4467,4293,4,2024-05-26,,active,yearly,
4468,4294,1,2024-03-28,,active,monthly,
4469,4295,1,2024-01-07,,active,monthly,
4470,4296,1,2023-01-19,,active,monthly,
4471,4297,1,2023-02-09,2024-01-09,canceled,monthly,price
4472,4298,2,2023-11-26,2024-06-30,canceled,monthly,competitor
4473,4299,1,2024-02-06,2024-03-06,canceled,monthly,features
4474,4300,2,2023-04-21,2023-06-21,canceled,monthly,features
4475,4301,4,2023-03-29,,active,yearly,
4476,4302,3,2023-04-16,,active,monthly,
4477,4303,4,2023-11-18,,active,yearly,
4478,4304,1,2024-05-23,,active,monthly,
4479,4305,1,2023-12-02,,active,monthly,
4480,4306,2,2023-08-26,,active,monthly,
4481,4307,1,2023-01-19,,active,monthly,
4482,4308,4,2023-11-25,2023-12-25,canceled,yearly,price
4483,4309,3,2023-01-15,,active,monthly,
4484,4310,1,2024-06-29,2024-06-30,canceled,monthly,competitor
4485,4311,2,2023-08-03,,active,monthly,
4486,4312,1,2024-06-24,,active,monthly,
4487,4313,2,2024-04-29,,active,monthly,
4488,4314,2,2023-03-16,,active,monthly,
4489,4315,2,2023-12-24,,active,monthly,
4490,4316,3,2024-03-14,,active,monthly,
4491,4317,1,2023-09-13,2024-04-13,canceled,monthly,competitor
4492,4318,4,2024-05-17,,active,yearly,
4493,4319,1,2024-05-17,,active,monthly,
4494,4320,4,2023-03-29,2023-06-29,canceled,yearly,competitor
4495,4321,3,2024-04-30,,active,monthly,
4496,4322,2,2024-03-01,,active,monthly,
4497,4323,1,2023-02-19,,active,monthly,
4498,4324,1,2023-06-11,,active,monthly,
4499,4325,4,2023-06-16,2023-08-16,canceled,yearly,price
4500,4325,1,2023-09-04,2023-12-04,canceled,monthly,features
4501,4326,1,2023-08-13,2024-05-13,canceled,monthly,features
4502,4327,1,2024-01-09,2024-06-30,canceled,monthly,price
4503,4328,2,2024-03-06,,active,monthly,
4504,4329,4,2023-08-16,2023-10-16,canceled,yearly,features
4505,4330,4,2023-04-14,,active,yearly,
4506,4331,1,2023-07-12,,active,monthly,
4507,4332,2,2023-02-27,,active,monthly,
4508,4333,4,2023-08-23,,active,yearly,
4509,4334,3,2023-10-22,2023-11-22,canceled,monthly,price
4510,4335,1,2023-11-29,2024-01-29,canceled,monthly,price
4511,4336,1,2024-05-26,,active,monthly,
4512,4337,2,2023-06-11,2024-03-11,canceled,monthly,price
4513,4338,2,2023-05-25,,active,monthly,
4514,4339,2,2023-05-28,,active,monthly,
4515,4340,1,2024-04-22,,active,monthly,
4516,4341,1,2024-02-06,,active,monthly,
4517,4342,1,2023-03-19,,active,monthly,
4518,4343,4,2024-06-13,,active,yearly,
4519,4344,1,2023-04-06,,active,monthly,
4520,4345,3,2023-09-30,2024-03-30,canceled,monthly,other
4521,4346,3,2023-02-27,,active,monthly,
4522,4347,4,2024-06-21,,active,yearly,
4523,4348,1,2024-03-18,,active,monthly,
4524,4349,1,2024-06-09,,active,monthly,
4525,4350,1,2023-05-10,,active,monthly,
4526,4351,1,2023-09-25,,active,monthly,
4527,4352,1,2023-02-09,,active,monthly,
4528,4353,3,2024-02-11,2024-06-30,canceled,monthly,competitor
4529,4354,4,2024-02-29,,active,yearly,
4530,4355,1,2023-09-09,,active,monthly,
4531,4356,1,2023-10-14,,active,monthly,
4532,4357,4,2023-01-16,,active,yearly,
4533,4358,1,2023-01-09,,active,monthly,
4534,4359,1,2024-06-13,,active,monthly,
4535,4360,1,2023-10-03,2024-01-03,canceled,monthly,price
4536,4360,4,2024-01-28,,active,yearly,
4537,4361,2,2024-02-18,,active,monthly,
4538,4362,3,2024-02-24,2024-06-30,canceled,monthly,features
4539,4363,4,2024-02-21,,active,yearly,
4540,4364,1,2024-06-30,,active,monthly,
4541,4365,4,2023-05-14,,active,yearly,
4542,4366,1,2024-03-28,,active,monthly,
4543,4367,2,2023-07-20,,active,monthly,
4544,4368,2,2023-10-07,,active,monthly,
4545,4369,4,2023-06-04,,active,yearly,
4546,4370,2,2023-08-16,,active,monthly,
4547,4371,1,2024-03-02,,active,monthly,
4548,4372,3,2023-02-13,,active,monthly,
4549,4373,1,2024-05-13,,active,monthly,
4550,4374,3,2023-12-15,,active,monthly,
4551,4375,3,2024-02-13,,active,monthly,
4552,4376,1,2024-06-16,2024-06-30,canceled,monthly,competitor
4553,4377,1,2023-01-06,2023-03-06,canceled,monthly,price
4554,4377,2,2023-03-10,,active,monthly,
4555,4378,2,2023-09-20,,active,monthly,
4556,4379,3,2023-12-11,,active,monthly,
4557,4380,1,2023-11-16,,active,monthly,
4558,4381,1,2023-04-19,,active,monthly,
4559,4382,1,2023-10-31,,active,monthly,
4560,4383,3,2023-09-23,,active,monthly,
4561,4384,4,2024-05-10,2024-06-30,canceled,yearly,price
4562,4385,2,2024-06-09,,active,monthly,
4563,4386,1,2024-06-17,,active,monthly,
4564,4387,4,2024-05-07,,active,yearly,
4565,4388,1,2024-04-06,2024-06-30,canceled,monthly,price
4566,4389,1,2023-09-15,2024-04-15,canceled,monthly,price
4567,4390,1,2023-05-07,,active,monthly,
4568,4391,1,2023-06-04,,active,monthly,
4569,4392,4,2023-12-15,,active,yearly,
4570,4393,1,2023-10-31,,active,monthly,
4571,4394,1,2023-10-05,2024-01-05,canceled,monthly,competitor
4572,4395,1,2023-06-07,2023-07-07,canceled,monthly,price
4573,4396,1,2023-03-07,2024-01-07,canceled,monthly,other
4574,4397,1,2024-01-18,,active,monthly,
4575,4398,1,2023-11-02,,active,monthly,
4576,4399,1,2023-03-10,,active,monthly,
4577,4400,1,2023-01-04,,active,monthly,
4578,4401,2,2024-05-22,2024-06-30,canceled,monthly,features
4579,4402,1,2024-05-19,,active,monthly,
4580,4403,4,2024-03-08,2024-06-30,canceled,yearly,competitor
4581,4404,1,2023-09-21,,active,monthly,
4582,4405,2,2023-06-03,,active,monthly,
4583,4406,4,2023-08-03,,active,yearly,
4584,4407,4,2023-06-27,,active,yearly,
4585,4408,4,2023-01-31,2023-07-31,canceled,yearly,features
4586,4409,2,2023-10-28,2024-05-28,canceled,monthly,features
4587,4410,4,2023-09-17,,active,yearly,
4588,4411,2,2023-12-20,,active,monthly,
4589,4412,2,2023-09-13,,active,monthly,
4590,4413,1,2023-12-18,,active,monthly,
4591,4414,2,2024-04-12,,active,monthly,
4592,4415,1,2024-05-18,2024-06-30,canceled,monthly,other
4593,4416,1,2023-05-09,,active,monthly,
4594,4417,1,2024-05-07,2024-06-30,canceled,monthly,other
4595,4418,1,2023-04-24,2023-12-24,canceled,monthly,price
4596,4419,1,2023-12-26,,active,monthly,
4597,4420,3,2024-04-07,,active,monthly,
4598,4421,1,2023-03-25,2023-04-25,canceled,monthly,price
4599,4421,1,2023-05-24,2023-07-24,canceled,monthly,other
4600,4422,1,2023-01-21,2023-02-21,canceled,monthly,price
4601,4423,1,2023-10-09,,active,monthly,
4602,4424,4,2023-03-11,,active,yearly,
4603,4425,3,2024-05-18,2024-06-30,canceled,monthly,price
4604,4426,3,2024-01-25,,active,monthly,
4605,4427,2,2023-04-10,,active,monthly,
4606,4428,4,2023-08-28,,active,yearly,
4607,4429,1,2024-02-09,2024-06-09,canceled,monthly,competitor
4608,4430,2,2023-12-13,,active,monthly,
4609,4431,2,2024-06-08,,active,monthly,
4610,4432,1,2023-11-14,,active,monthly,
4611,4433,2,2023-03-05,,active,monthly,
4612,4434,1,2023-05-03,,active,monthly,
4613,4435,1,2023-05-21,,active,monthly,
4614,4436,2,2024-03-29,,active,monthly,
4615,4437,1,2023-02-03,,active,monthly,
4616,4438,2,2024-05-11,2024-06-11,canceled,monthly,other
4617,4439,4,2023-04-25,,active,yearly,
4618,4440,1,2023-04-22,,active,monthly,
4619,4441,4,2023-04-12,2023-07-12,canceled,yearly,price
4620,4442,1,2023-07-03,,active,monthly,
4621,4443,1,2024-04-10,,active,monthly,
4622,4444,1,2023-08-08,2023-12-08,canceled,monthly,other
4623,4445,4,2023-08-22,,active,yearly,
4624,4446,2,2024-02-21,,active,monthly,
4625,4447,1,2024-04-10,,active,monthly,
4626,4448,3,2023-03-18,,active,monthly,
4627,4449,1,2024-06-27,,active,monthly,
4628,4450,1,2024-06-25,,active,monthly,
4629,4451,2,2023-08-01,,active,monthly,
4630,4452,1,2023-12-30,2024-04-30,canceled,monthly,price
4631,4453,3,2024-06-23,,active,monthly,
4632,4454,2,2023-08-17,,active,monthly,
4633,4455,1,2023-05-12,2023-07-12,canceled,monthly,competitor
4634,4456,1,2024-03-02,,active,monthly,
4635,4457,2,2024-02-05,,active,monthly,
4636,4458,4,2024-01-03,,active,yearly,
4637,4459,2,2024-05-16,,active,monthly,
4638,4460,4,2024-05-14,,active,yearly,
4639,4461,4,2024-01-04,,active,yearly,
4640,4462,1,2024-02-09,,active,monthly,
4641,4463,1,2024-01-12,2024-06-30,canceled,monthly,features
4642,4464,1,2023-08-19,2023-11-19,canceled,monthly,price
4643,4465,4,2023-05-18,2023-06-18,canceled,yearly,price
4644,4465,1,2023-07-10,,active,monthly,
4645,4466,2,2023-05-10,2023-06-10,canceled,monthly,other
4646,4467,2,2023-07-16,2024-01-16,canceled,monthly,features
4647,4468,1,2023-06-26,,active,monthly,
4648,4469,1,2023-05-16,,active,monthly,
4649,4470,4,2024-06-01,,active,yearly,
4650,4471,1,2023-08-05,,active,monthly,
4651,4472,1,2023-06-10,,active,monthly,
4652,4473,4,2023-03-06,2023-10-06,canceled,yearly,price
4653,4474,4,2023-01-26,,active,yearly,
4654,4475,2,2023-05-19,,active,monthly,
4655,4476,1,2023-04-16,,active,monthly,
4656,4477,2,2024-01-19,2024-06-30,canceled,monthly,price
4657,4478,2,2023-04-10,2023-07-10,canceled,monthly,features
4658,4479,1,2024-03-21,,active,monthly,
4659,4480,3,2023-09-30,,active,monthly,
4660,4481,4,2023-08-31,,active,yearly,
4661,4482,2,2023-07-31,,active,monthly,
4662,4483,4,2023-03-19,2023-04-19,canceled,yearly,competitor
4663,4484,2,2023-01-29,2024-01-29,canceled,monthly,competitor
4664,4485,2,2024-03-29,,active,monthly,
4665,4486,4,2023-06-06,,active,yearly,
4666,4487,2,2024-06-22,2024-06-30,canceled,monthly,price
4667,4488,1,2023-02-13,,active,monthly,
4668,4489,1,2024-02-21,,active,monthly,
4669,4490,4,2023-04-16,,active,yearly,
4670,4491,2,2023-06-19,,active,monthly,
4671,4492,4,2023-03-22,2023-05-22,canceled,yearly,price
4672,4493,2,2023-09-22,,active,monthly,
4673,4494,1,2023-10-01,2024-06-30,canceled,monthly,features
4674,4495,1,2024-03-22,2024-06-30,canceled,monthly,price
4675,4496,1,2023-01-23,,active,monthly,
4676,4497,1,2024-05-27,,active,monthly,
4677,4498,1,2023-08-14,2024-05-14,canceled,monthly,other
4678,4499,4,2023-04-04,,active,yearly,
4679,4500,3,2024-01-18,,active,monthly,
4680,4501,1,2023-05-15,,active,monthly,
4681,4502,1,2023-06-20,2024-02-20,canceled,monthly,features
4682,4503,1,2023-11-21,,active,monthly,
4683,4504,1,2023-06-21,2023-07-21,canceled,monthly,price
4684,4504,3,2023-07-30,,active,monthly,
4685,4505,1,2023-11-07,2024-04-07,canceled,monthly,other
4686,4506,1,2023-12-23,,active,monthly,
4687,4507,4,2024-02-02,2024-06-30,canceled,yearly,price
4688,4508,1,2024-01-30,2024-05-30,canceled,monthly,features
4689,4509,2,2024-05-31,,active,monthly,
4690,4510,2,2024-01-11,,active,monthly,
4691,4511,2,2024-04-29,,active,monthly,
4692,4512,1,2024-05-27,,active,monthly,
4693,4513,1,2024-04-06,,active,monthly,
4694,4514,1,2023-04-22,,active,monthly,
4695,4515,1,2023-01-04,,active,monthly,
4696,4516,2,2023-02-18,,active,monthly,
4697,4517,4,2024-01-11,,active,yearly,
4698,4518,1,2023-03-31,2024-03-31,canceled,monthly,competitor
4699,4519,2,2023-08-20,,active,monthly,
4700,4520,1,2023-12-12,2024-01-12,canceled,monthly,other
4701,4521,2,2023-10-11,,active,monthly,
4702,4522,2,2024-05-09,2024-06-30,canceled,monthly,competitor
4703,4523,2,2023-02-16,,active,monthly,
4704,4524,1,2024-02-26,2024-03-26,canceled,monthly,price
4705,4525,4,2024-02-04,,active,yearly,
4706,4526,4,2024-06-10,2024-06-30,canceled,yearly,other
4707,4527,1,2023-08-03,,active,monthly,
4708,4528,1,2023-06-20,,active,monthly,
4709,4529,1,2024-03-09,,active,monthly,
4710,4530,1,2023-08-05,2023-12-05,canceled,monthly,competitor
4711,4531,4,2024-03-15,2024-06-30,canceled,yearly,price
4712,4532,2,2023-01-20,2023-04-20,canceled,monthly,price
4713,4533,1,2024-05-04,,active,monthly,
4714,4534,2,2023-07-02,,active,monthly,
4715,4535,4,2023-08-24,2024-03-24,canceled,yearly,competitor
4716,4536,4,2023-04-19,,active,yearly,
4717,4537,1,2023-09-02,,active,monthly,
4718,4538,1,2023-05-25,,active,monthly,
4719,4539,4,2023-03-19,2023-04-19,canceled,yearly,price
4720,4540,2,2023-09-28,2024-05-28,canceled,monthly,features
4721,4541,4,2023-03-24,,active,yearly,
4722,4542,1,2023-08-11,2023-11-11,canceled,monthly,competitor
4723,4543,2,2023-06-10,2023-08-10,canceled,monthly,price
4724,4543,2,2023-08-21,,active,monthly,
4725,4544,1,2023-06-07,2024-01-07,canceled,monthly,competitor
4726,4545,1,2024-03-10,2024-04-10,canceled,monthly,competitor
4727,4546,2,2024-03-15,,active,monthly,
4728,4547,4,2024-06-03,,active,yearly,
4729,4548,2,2024-01-19,,active,monthly,
4730,4549,2,2023-12-30,2024-03-30,canceled,monthly,price
4731,4550,4,2024-04-12,,active,yearly,
4732,4551,1,2023-08-25,2023-10-25,canceled,monthly,features
4733,4551,2,2023-11-02,2024-04-02,canceled,monthly,price
4734,4552,3,2023-11-26,,active,monthly,
4735,4553,1,2023-05-28,,active,monthly,
4736,4554,1,2023-04-15,,active,monthly,
4737,4555,4,2023-10-19,,active,yearly,
4738,4556,1,2023-06-06,2024-06-06,canceled,monthly,price
4739,4557,4,2023-08-24,,active,yearly,
4740,4558,4,2023-08-27,,active,yearly,
4741,4559,4,2024-02-23,2024-06-30,canceled,yearly,price
4742,4560,1,2024-03-12,,active,monthly,
4743,4561,2,2024-06-01,2024-06-30,canceled,monthly,price
4744,4562,1,2023-09-21,,active,monthly,
4745,4563,4,2023-01-24,,active,yearly,
4746,4564,1,2024-03-29,,active,monthly,
4747,4565,1,2023-07-18,,active,monthly,
4748,4566,3,2023-05-08,,active,monthly,
4749,4567,4,2023-03-05,,active,yearly,
4750,4568,4,2023-04-17,,active,yearly,
4751,4569,1,2023-08-01,,active,monthly,
4752,4570,1,2024-06-21,,active,monthly,
4753,4571,1,2023-02-21,,active,monthly,
4754,4572,4,2023-04-21,2024-01-21,canceled,yearly,competitor
4755,4573,2,2023-01-01,,active,monthly,
4756,4574,1,2024-04-08,,active,monthly,
4757,4575,2,2024-04-11,,active,monthly,
4758,4576,1,2024-02-10,2024-03-10,canceled,monthly,price
4759,4577,2,2023-07-04,2023-08-04,canceled,monthly,price
4760,4578,2,2023-01-04,,active,monthly,
4761,4579,4,2023-11-27,2024-06-27,canceled,yearly,price
4762,4580,4,2024-03-01,2024-05-01,canceled,yearly,other
4763,4581,1,2023-04-04,,active,monthly,
4764,4582,3,2023-05-30,,active,monthly,
4765,4583,2,2023-12-13,2024-01-13,canceled,monthly,features
4766,4583,1,2024-01-14,,active,monthly,
4767,4584,2,2023-06-19,2023-07-19,canceled,monthly,price
4768,4585,4,2023-06-20,,active,yearly,
4769,4586,1,2023-11-20,,active,monthly,
4770,4587,1,2023-03-03,,active,monthly,
4771,4588,4,2023-10-28,,active,yearly,
4772,4589,2,2024-06-05,,active,monthly,
4773,4590,2,2024-06-20,,active,monthly,
4774,4591,2,2023-03-30,,active,monthly,
4775,4592,1,2023-01-28,,active,monthly,
4776,4593,1,2023-10-19,,active,monthly,
4777,4594,2,2023-10-28,2023-11-28,canceled,monthly,features
4778,4594,4,2023-12-19,2024-03-19,canceled,yearly,features
4779,4595,2,2023-12-10,,active,monthly,
4780,4596,4,2023-08-06,,active,yearly,
4781,4597,4,2023-08-23,2023-10-23,canceled,yearly,price
4782,4598,2,2023-05-27,2023-10-27,canceled,monthly,competitor
4783,4599,1,2023-10-14,,active,monthly,
4784,4600,4,2023-01-19,,active,yearly,
4785,4601,3,2023-06-24,2024-02-24,canceled,monthly,competitor
4786,4602,2,2023-09-03,,active,monthly,
4787,4603,4,2024-02-23,2024-06-30,canceled,yearly,other
4788,4604,2,2023-02-06,,active,monthly,
4789,4605,2,2024-04-12,,active,monthly,
4790,4606,3,2023-09-17,2024-02-17,canceled,monthly,other
4791,4606,4,2024-03-05,,active,yearly,
4792,4607,1,2024-06-21,2024-06-30,canceled,monthly,features
4793,4608,4,2023-10-04,,active,yearly,
4794,4609,1,2024-02-13,2024-03-13,canceled,monthly,price
4795,4610,1,2023-03-19,2023-12-19,canceled,monthly,other
4796,4611,1,2024-03-31,2024-06-30,canceled,monthly,price
4797,4612,2,2023-01-08,2023-02-08,canceled,monthly,competitor
